relative_path,category,modality,sampling_rate,channels,data_shape,timestamps_shape
DEJA-VU/segments/sub-P020/S001_transition_D_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68003, 2]",[68003]
DEJA-VU/segments/sub-P020/S001_transition_D_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P021/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94202, 4]",[94202]
DEJA-VU/segments/sub-P021/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55198, 7]",[55198]
DEJA-VU/segments/sub-P021/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94085, 2]",[94085]
DEJA-VU/segments/sub-P021/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P021/S001_quadrant_A_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[66556, 4]",[66556]
DEJA-VU/segments/sub-P021/S001_quadrant_A_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[38998, 7]",[38998]
DEJA-VU/segments/sub-P021/S001_quadrant_A_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[66473, 2]",[66473]
DEJA-VU/segments/sub-P021/S001_quadrant_A_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1300, 1]",[1300]
DEJA-VU/segments/sub-P021/S001_quadrant_B_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[110585, 4]",[110585]
DEJA-VU/segments/sub-P021/S001_quadrant_B_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[64797, 7]",[64797]
DEJA-VU/segments/sub-P021/S001_quadrant_B_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[110447, 2]",[110447]
DEJA-VU/segments/sub-P021/S001_quadrant_B_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[2160, 1]",[2160]
DEJA-VU/segments/sub-P021/S001_quadrant_C_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[73211, 4]",[73211]
DEJA-VU/segments/sub-P021/S001_quadrant_C_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[42898, 7]",[42898]
DEJA-VU/segments/sub-P021/S001_quadrant_C_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[73120, 2]",[73120]
DEJA-VU/segments/sub-P021/S001_quadrant_C_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1430, 1]",[1430]
DEJA-VU/segments/sub-P021/S001_transition_A_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68092, 4]",[68092]
DEJA-VU/segments/sub-P021/S001_transition_A_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P021/S001_transition_A_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68007, 2]",[68007]
DEJA-VU/segments/sub-P021/S001_transition_A_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P021/S001_transition_B_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68092, 4]",[68092]
DEJA-VU/segments/sub-P021/S001_transition_B_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P021/S001_transition_B_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68007, 2]",[68007]
DEJA-VU/segments/sub-P021/S001_transition_B_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P021/S001_transition_D_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68092, 4]",[68092]
DEJA-VU/segments/sub-P021/S001_transition_D_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P021/S001_transition_D_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68006, 2]",[68006]
DEJA-VU/segments/sub-P021/S001_transition_D_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P022/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94206, 4]",[94206]
DEJA-VU/segments/sub-P022/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55198, 7]",[55198]
DEJA-VU/segments/sub-P022/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94205, 2]",[94205]
DEJA-VU/segments/sub-P022/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P022/S001_quadrant_A_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[66558, 4]",[66558]
DEJA-VU/segments/sub-P022/S001_quadrant_A_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[38998, 7]",[38998]
DEJA-VU/segments/sub-P022/S001_quadrant_A_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[66559, 2]",[66559]
DEJA-VU/segments/sub-P022/S001_quadrant_A_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1300, 1]",[1300]
DEJA-VU/segments/sub-P022/S001_quadrant_B_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[112637, 4]",[112637]
DEJA-VU/segments/sub-P022/S001_quadrant_B_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[65997, 7]",[65997]
DEJA-VU/segments/sub-P022/S001_quadrant_B_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[112637, 2]",[112637]
DEJA-VU/segments/sub-P022/S001_quadrant_B_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[2199, 1]",[2199]
DEJA-VU/segments/sub-P022/S001_quadrant_C_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[101885, 4]",[101885]
DEJA-VU/segments/sub-P022/S001_quadrant_C_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[59697, 7]",[59697]
DEJA-VU/segments/sub-P022/S001_quadrant_C_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[101885, 2]",[101885]
DEJA-VU/segments/sub-P022/S001_quadrant_C_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1990, 1]",[1990]
DEJA-VU/segments/sub-P022/S001_transition_A_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68095, 4]",[68095]
DEJA-VU/segments/sub-P022/S001_transition_A_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P022/S001_transition_A_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P022/S001_transition_A_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P022/S001_transition_C_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P022/S001_transition_C_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P022/S001_transition_C_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P022/S001_transition_C_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P022/S001_transition_D_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P022/S001_transition_D_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P022/S001_transition_D_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P022/S001_transition_D_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P023/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94167, 4]",[94167]
DEJA-VU/segments/sub-P023/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55198, 7]",[55198]
DEJA-VU/segments/sub-P023/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94202, 2]",[94202]
DEJA-VU/segments/sub-P023/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P023/S001_quadrant_A_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[81372, 4]",[81372]
DEJA-VU/segments/sub-P023/S001_quadrant_A_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[47698, 7]",[47698]
DEJA-VU/segments/sub-P023/S001_quadrant_A_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[81403, 2]",[81403]
DEJA-VU/segments/sub-P023/S001_quadrant_A_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1589, 1]",[1589]
DEJA-VU/segments/sub-P023/S001_quadrant_B_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[112591, 4]",[112591]
DEJA-VU/segments/sub-P023/S001_quadrant_B_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[65997, 7]",[65997]
DEJA-VU/segments/sub-P023/S001_quadrant_B_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[112634, 2]",[112634]
DEJA-VU/segments/sub-P023/S001_quadrant_B_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[2200, 1]",[2200]
DEJA-VU/segments/sub-P023/S001_quadrant_C_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[101843, 4]",[101843]
DEJA-VU/segments/sub-P023/S001_quadrant_C_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[59697, 7]",[59697]
DEJA-VU/segments/sub-P023/S001_quadrant_C_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[101883, 2]",[101883]
DEJA-VU/segments/sub-P023/S001_quadrant_C_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1990, 1]",[1990]
DEJA-VU/segments/sub-P023/S001_transition_B_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68066, 4]",[68066]
DEJA-VU/segments/sub-P023/S001_transition_B_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P023/S001_transition_B_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68092, 2]",[68092]
DEJA-VU/segments/sub-P023/S001_transition_B_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P023/S001_transition_C_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68066, 4]",[68066]
DEJA-VU/segments/sub-P023/S001_transition_C_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P023/S001_transition_C_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68092, 2]",[68092]
DEJA-VU/segments/sub-P023/S001_transition_C_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P023/S001_transition_D_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68066, 4]",[68066]
DEJA-VU/segments/sub-P023/S001_transition_D_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P023/S001_transition_D_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68092, 2]",[68092]
DEJA-VU/segments/sub-P023/S001_transition_D_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P024/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94205, 4]",[94205]
DEJA-VU/segments/sub-P024/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55198, 7]",[55198]
DEJA-VU/segments/sub-P024/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94205, 2]",[94205]
DEJA-VU/segments/sub-P024/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P024/S001_quadrant_A_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[66558, 4]",[66558]
DEJA-VU/segments/sub-P024/S001_quadrant_A_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[38998, 7]",[38998]
DEJA-VU/segments/sub-P024/S001_quadrant_A_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[66558, 2]",[66558]
DEJA-VU/segments/sub-P024/S001_quadrant_A_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1300, 1]",[1300]
DEJA-VU/segments/sub-P024/S001_quadrant_B_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[112637, 4]",[112637]
DEJA-VU/segments/sub-P024/S001_quadrant_B_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[65997, 7]",[65997]
DEJA-VU/segments/sub-P024/S001_quadrant_B_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[112636, 2]",[112636]
DEJA-VU/segments/sub-P024/S001_quadrant_B_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[2199, 1]",[2199]
DEJA-VU/segments/sub-P024/S001_quadrant_C_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[92669, 4]",[92669]
DEJA-VU/segments/sub-P024/S001_quadrant_C_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[54298, 7]",[54298]
DEJA-VU/segments/sub-P024/S001_quadrant_C_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[92669, 2]",[92669]
DEJA-VU/segments/sub-P024/S001_quadrant_C_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1810, 1]",[1810]
DEJA-VU/segments/sub-P024/S001_transition_A_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P024/S001_transition_A_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P024/S001_transition_A_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P024/S001_transition_A_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P024/S001_transition_C_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P024/S001_transition_C_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P024/S001_transition_C_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68095, 2]",[68095]
DEJA-VU/segments/sub-P024/S001_transition_C_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P024/S001_transition_D_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P024/S001_transition_D_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P024/S001_transition_D_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68095, 2]",[68095]
DEJA-VU/segments/sub-P024/S001_transition_D_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P025/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94201, 4]",[94201]
DEJA-VU/segments/sub-P025/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55197, 7]",[55197]
DEJA-VU/segments/sub-P025/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94205, 2]",[94205]
DEJA-VU/segments/sub-P025/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P025/S001_quadrant_A_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[66555, 4]",[66555]
DEJA-VU/segments/sub-P025/S001_quadrant_A_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[38998, 7]",[38998]
DEJA-VU/segments/sub-P025/S001_quadrant_A_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[66559, 2]",[66559]
DEJA-VU/segments/sub-P025/S001_quadrant_A_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1300, 1]",[1300]
DEJA-VU/segments/sub-P025/S001_quadrant_B_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[88058, 4]",[88058]
DEJA-VU/segments/sub-P025/S001_quadrant_B_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[51597, 7]",[51597]
DEJA-VU/segments/sub-P025/S001_quadrant_B_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[88061, 2]",[88061]
DEJA-VU/segments/sub-P025/S001_quadrant_B_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1720, 1]",[1720]
DEJA-VU/segments/sub-P025/S001_quadrant_C_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[73211, 4]",[73211]
DEJA-VU/segments/sub-P025/S001_quadrant_C_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[42898, 7]",[42898]
DEJA-VU/segments/sub-P025/S001_quadrant_C_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[73214, 2]",[73214]
DEJA-VU/segments/sub-P025/S001_quadrant_C_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1430, 1]",[1430]
DEJA-VU/segments/sub-P025/S001_transition_A_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68090, 4]",[68090]
DEJA-VU/segments/sub-P025/S001_transition_A_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P025/S001_transition_A_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P025/S001_transition_A_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P025/S001_transition_B_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68090, 4]",[68090]
DEJA-VU/segments/sub-P025/S001_transition_B_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39899, 7]",[39899]
DEJA-VU/segments/sub-P025/S001_transition_B_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P025/S001_transition_B_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P025/S001_transition_D_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68091, 4]",[68091]
DEJA-VU/segments/sub-P025/S001_transition_D_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39899, 7]",[39899]
DEJA-VU/segments/sub-P025/S001_transition_D_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P025/S001_transition_D_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P026/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94096, 4]",[94096]
DEJA-VU/segments/sub-P026/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55197, 7]",[55197]
